iteration,seconds,mse,rmse,mae,wmape,smape
321,18367,18.68692001111289,4.322837032680377,4.322837032680377,86.45674065360754,60.362859995082985
322,18424,37.09117460014347,6.0902524249938494,5.654772715132798,108.74562913716919,85.09790239419878
323,18482,19.686755409150347,4.4369759306480745,4.12475169838093,74.99548542510782,56.95821121905015
324,18539,58.14702909263062,7.625419928937069,7.097129794138815,236.57099313796047,120.99617219510176
325,18596,83.75777049140811,9.151927146312307,9.097129794138814,909.7129794138814,166.9343053429249
326,18654,26.678406850746903,5.1651144082921245,5.164672767704533,103.29345535409067,68.11191332029225
327,18711,43.8325520507921,6.620615685175519,5.747191857732416,114.94383715464834,94.48028702561176
328,18768,NaN,NaN,NaN,NaN,NaN
329,18824,41.98144234847625,6.479308786319437,6.051804896011304,160.19483548265217,102.54146918284906
330,18881,61.83209104037127,7.863338415734837,7.76379646080548,332.7341340345206,128.10832435048098
331,18939,29.519112821096183,5.433149438502146,4.59849520376118,91.96990407522361,73.01157041260858
332,18997,17.882186400515437,4.228733427459744,3.749083052522378,62.48471754203963,51.32844069803145
333,19053,16.603320291525144,4.074717203871349,3.6592026641572915,59.01939780898857,48.718136665784755
334,19110,39.908419622222155,6.317311106968071,5.903413456947863,138.36125289721554,95.96670339490046
335,19167,67.4593272069813,8.21336272223389,8.083965874879881,538.9310583253255,151.71292533428135
336,19224,25.19381974334745,5.019344553161045,3.6163663938118322,65.75211625112422,55.043198968742836
337,19281,6.62051817901984,2.5730367620809154,2.2741678798775355,19.77537286850031,21.097056772244756
338,19339,NaN,NaN,NaN,NaN,NaN
339,19396,72.0815562567083,8.490085762623856,8.086007394975503,383.02140291989224,139.09501157765555
340,19453,74.9678787778842,8.658399319613538,8.368789200944653,386.2518092743686,140.9331311409656
341,19510,5.197623651772601,2.279829741838763,1.918841358590918,19.850083019906048,20.222080083917216
342,19567,52.3254756127645,7.233635020704632,6.622125173324747,185.41950485309292,106.8858701362074
343,19624,57.947099430874445,7.612299221054992,7.047219735413271,225.51103153322467,116.83873694456852
344,19681,35.26478609944553,5.9384161271710765,5.502054030342843,116.71023700727244,81.43285059531668
345,19738,NaN,NaN,NaN,NaN,NaN
346,19795,NaN,NaN,NaN,NaN,NaN
347,19852,81.81794243581062,9.045327104964786,9.00840028912703,900.840028912703,165.6813603190031
348,19909,16.187359249460407,4.0233517431937775,3.5089352058138714,54.82711259084174,46.87671496599349
349,19966,NaN,NaN,NaN,NaN,NaN
350,20024,33.17457700018823,5.759737580844133,5.759737580844133,143.99343952110334,83.71871261356983
351,20081,26.654356980298317,5.162785777106999,5.162785777106999,103.25571554213997,68.09811670493757
352,20138,18.06744360127273,4.2505815603600325,3.744405754142522,46.80507192678153,47.113676307197295
353,20195,36.3949512628208,6.0328228270703255,5.647701461111607,125.50447691359128,82.52828818212463
354,20252,43.67510479362821,6.608714307157498,5.749083052522378,143.72707631305946,96.9309109106704
355,20309,42.77933937288957,6.5405916684111665,5.789492880444457,137.84506858201087,89.01138650702653
356,20366,21.14990392624712,4.598902469747224,4.249083052522378,77.25605550040687,57.99026410329613
357,20424,16.16084737651002,4.020055643459431,3.421284258487992,57.02140430813319,47.83237370844382
358,20481,1.0829583321811584,1.0406528394143546,1.0406528394143546,13.008160492679433,12.213767268438986
359,20538,44.62111320844315,6.679903682572313,6.254200144563516,131.66737146449506,98.42351294954756
360,20595,34.50287112120414,5.873914463218216,4.931889749883763,82.19816249806271,77.18433078281211
361,20653,60.21352732356476,7.759737580844133,7.759737580844133,387.9868790422067,131.97127108489656
362,20710,53.40077071611699,7.307583096764414,6.6566106872471265,143.37315326378427,101.52088934426466
363,20768,40.28723412965756,6.347222552397038,5.986223732201506,103.21075400347424,84.22155664339084
364,20825,95.25247764694129,9.759737580844133,9.759737580844133,Infinity,200.0
365,20881,60.21352732356476,7.759737580844133,7.759737580844133,387.9868790422067,131.97127108489656
366,20938,5.5818524781872085,2.362594437940462,2.362594437940462,33.751349113435175,28.87799299678589
367,20995,32.45190015966726,5.69665692838065,5.69665692838065,142.41642320951624,83.18317321034284
368,21053,47.8796022339137,6.919508814497869,6.160126720526085,129.68687832686493,90.20064998406059
369,21110,54.32739014446809,7.3707116443711245,7.091918877867012,212.75756633601034,108.8212721078478
370,21167,NaN,NaN,NaN,NaN,NaN
371,21224,NaN,NaN,NaN,NaN,NaN
372,21281,5.915619449590281,2.4322046479665893,2.4322046479665893,20.268372066388242,22.554040487381396
373,21338,74.65734589161356,8.640448245988953,8.422881886341624,421.1440943170812,140.64686668900407
374,21395,34.548158873156865,5.877768188109911,4.915989479755785,81.93315799592975,76.97138716637365
375,21452,30.649825093676125,5.536228417765665,4.288063363203626,75.67170640947575,68.95424167784537
376,21510,36.90249159924122,6.074742101459224,5.7632448845456175,135.60576198930866,86.84318850689287
377,21567,68.66366785113844,8.286354316051085,8.195344278987823,409.7672139493912,137.55747718946108
378,21623,47.407477638670706,6.885308826673696,6.3148613976975225,167.158095821405,97.51935603039892
379,21681,50.24593064774697,7.088436403590496,6.622125173324747,159.84440073542493,102.09556781562301
380,21738,26.845659827101226,5.181279748006396,5.181279748006396,103.62559496012793,68.25880076001894
381,21795,54.63123796157241,7.391294741895523,7.109886259189234,273.45716381497056,125.32457517804103
382,21852,17.247454652668658,4.153005496344624,4.0308131503046205,67.18021917174367,51.266056541614965
383,21909,23.504094015253955,4.848102104458399,4.288063363203626,75.67170640947575,61.52944290121759
384,21966,60.46220833147188,7.77574487309556,7.675066955793696,328.931440962587,127.608966446357
385,22023,25.137246635993808,5.0137058784888655,5.0137058784888655,100.2741175697773,66.78838548012766
386,22081,33.44896533780986,5.7835080476999305,5.7835080476999305,144.58770119249826,83.91924650365088
387,22137,57.33413803859477,7.571930931974668,7.0803794858842375,226.5721435482956,120.93020233016172
388,22195,40.96104579611492,6.400081702299973,4.597535183492052,78.255918016886,79.98845265163924
389,22252,3.9664694083492984,1.9915997108729702,1.9915997108729702,16.596664257274753,18.09854132703043
390,22309,18.330161183044652,4.281373749515995,3.6962346120563057,59.1397537929009,50.36265745444209
391,22366,29.850411655640013,5.463553024876762,4.135645480235086,72.9819790629721,67.41692374458287
392,22423,82.15127576914395,9.06373409633932,9.00840028912703,900.840028912703,166.6899844800994
393,22480,13.005965685179959,3.6063784722599426,3.279394535352086,51.77991371608557,41.46074981055505
394,22538,26.133560628958673,5.112099434572715,4.835522131390595,96.71044262781191,67.25444886288469
395,22595,10.140740591946752,3.184452950185754,2.7092530678656868,41.68081642870287,36.55214285819919
396,22652,NaN,NaN,NaN,NaN,NaN
397,22710,30.60434844062683,5.532119705919859,5.532119705919859,138.3029926479965,81.76279586855469
398,22767,NaN,NaN,NaN,NaN,NaN
399,22824,5.220384072694707,2.284815982238987,2.284815982238987,32.640228317699815,28.06069144079882
400,22881,17.687602046988932,4.205663092425371,3.865770453085161,70.28673551063929,54.468174318381266
401,22938,NaN,NaN,NaN,NaN,NaN
402,22996,55.68069736863231,7.4619499709279955,7.199276415234827,269.97286557130604,124.35635111815316
403,23053,4.71215119851346,2.170748994820327,2.170748994820327,31.010699926004676,26.847847252043085
404,23110,NaN,NaN,NaN,NaN,NaN
405,23167,NaN,NaN,NaN,NaN,NaN
406,23225,42.14623613633663,6.492013257560141,6.249083052522378,178.54523007206794,97.6757565964817
407,23281,NaN,NaN,NaN,NaN,NaN
408,23339,40.33827360069123,6.3512418943613875,5.25840028912703,110.70316398162167,86.80168999158244
409,23396,26.133560628958673,5.112099434572715,4.835522131390595,96.71044262781191,67.25444886288469
410,23454,41.63223504935309,6.452304630855017,5.662761878677306,121.34489740022798,101.36716754443358
411,23511,22.288538853074822,4.721073908876541,4.6974798169712875,88.07774656821164,61.389439246488784
412,23568,NaN,NaN,NaN,NaN,NaN
413,23625,60.81988938597269,7.79871075152635,7.1278091584291765,188.677301252537,117.91973927064421
414,23682,6.071809885894663,2.464104276587065,2.464104276587065,35.2014896655295,29.933049927182104
415,23739,11.154409137718524,3.3398217224454547,2.593141143200244,35.36101558909424,35.55257497288445
416,23797,25.084073456127715,5.00840028912703,5.00840028912703,100.16800578254059,66.74129411054435
417,23854,41.63223504935309,6.452304630855017,5.662761878677306,121.34489740022798,101.36716754443358
418,23911,25.137246635993808,5.0137058784888655,5.0137058784888655,100.2741175697773,66.78838548012766
419,23968,22.078473263376363,4.698773591414717,4.675066955793697,87.65750542113182,61.18709986891826
420,24025,NaN,NaN,NaN,NaN,NaN
421,24082,4.881638077850349,2.2094429338297807,2.2094429338297807,31.56347048328258,27.261182791403414
422,24141,NaN,NaN,NaN,NaN,NaN
423,24198,58.52754107828525,7.650329475145842,7.650329475145842,382.5164737572921,131.33241409981795
424,24255,23.931665587038562,4.892000162207537,4.258846053032731,75.15610681822467,61.101840601530824
425,24313,3.7544698220067283,1.9376454324789993,1.8439153927251049,22.126984712701258,21.217930859597423
426,24370,NaN,NaN,NaN,NaN,NaN
427,24427,NaN,NaN,NaN,NaN,NaN
428,24485,56.7638097798024,7.534176118183222,7.243633100786349,301.81804586609786,131.29026959897604
429,24541,83.56450644166563,9.141362395270502,9.086501331187138,908.6501331187138,166.9052284826322
430,24599,6.488413664562465,2.547236475979893,2.5366227574577076,39.02496549934934,32.88150446143652
431,24656,32.152969580988305,5.670358858219496,5.670358858219496,141.7589714554874,82.95844925548698
432,24713,57.2924901714794,7.569180283985803,7.2259326261087935,249.17009055547564,123.64170301825052
433,24771,75.17512273030528,8.670358858219496,8.670358858219496,867.0358858219496,162.5129758694221
434,24828,64.38228112295555,8.023856997912883,7.3442560494369635,160.6556010814336,108.01634335941006
435,24886,31.705108454738774,5.630728945237799,5.630728945237799,140.76822363094496,82.61816323777784
436,24943,NaN,NaN,NaN,NaN,NaN
437,25000,NaN,NaN,NaN,NaN,NaN
438,25057,3.9453643371496896,1.9862941215111345,1.9862941215111345,16.552451012592787,18.045976742626348
439,25114,6.115805238527607,2.473015414130613,2.1776567645474847,18.93614577867378,20.08304758275877
440,25172,62.50609531155148,7.906079642373424,7.168855464723928,268.83207992714733,131.28727394044694
441,25229,56.94544703744486,7.54622071221382,7.54622071221382,377.311035610691,130.71325934781896
442,25286,NaN,NaN,NaN,NaN,NaN
443,25343,25.2794665283687,5.027868984805461,4.104462263162874,74.62658660296135,60.855537445839545
444,25401,58.52754107828525,7.650329475145842,7.650329475145842,382.5164737572921,131.33241409981795
445,25458,17.107939714938066,4.136174526653592,3.3863492406454214,44.55722685059765,42.71542923099339
446,25515,44.38371364213369,6.662110299457199,5.8840689349855815,147.10172337463953,98.29852850450473
447,25572,66.56938228164131,8.159006206741193,7.50271256332244,238.72267246935036,124.42445874547994
448,25629,NaN,NaN,NaN,NaN,NaN
449,25686,15.690638719596002,3.961141088069952,3.760002815486647,62.66671359144412,48.58332363356846
450,25743,18.041485950832296,4.2475270394468705,3.844570045088375,69.90127354706136,54.1050879628615
451,25801,5.285839658497554,2.2990954000427113,2.2990954000427113,32.844220000610164,28.21132515166071
452,25858,25.432237427815664,5.043038511434913,5.043038511434913,100.86077022869826,67.04813668596893
453,25915,14.946795737950412,3.8661086040035673,2.8792574761466585,39.71389622271253,39.49175624110921
454,25972,64.60608663108012,8.037791153736213,7.905602543811267,527.0401695874178,150.99644311643317
455,26029,6.2597550788748535,2.5019502550759984,2.1892762308447136,28.248725559286626,26.340991957910504
456,26086,17.944437472955443,4.236087519510833,3.760002815486647,62.66671359144412,51.44092772721751
457,26144,25.062079111658964,5.006204062127209,5.006204062127209,100.12408124254418,66.72179108588708
458,26201,91.94820217179094,9.588962518009492,9.588962518009492,Infinity,200.0
459,26258,39.78854733830528,6.307816368467401,5.253669892399529,110.60357668209535,88.40273268913722
460,26315,82.79576970527988,9.099218082081553,9.062510857296294,906.2510857296294,165.8402198561826
461,26372,47.7753782485962,6.9119735422378605,6.552787333841702,163.81968334604255,110.52847683870112
462,26429,33.89357921913225,5.821819236212359,3.697479816971287,58.3812602679677,70.38025124376185
463,26486,NaN,NaN,NaN,NaN,NaN
464,26543,6.221126020416343,2.494218518978709,2.154705600021801,18.736570434972183,19.803587898303842
465,26601,64.219481906927,8.013705878488866,8.013705878488866,400.6852939244433,133.40939023382953
466,26658,26.801043489349027,5.176972425013391,4.441416212014017,80.75302203661849,64.5325192548392
467,26715,45.14970169108088,6.719352773227558,6.489505067424876,199.67707899768848,106.83907803886505
468,26772,NaN,NaN,NaN,NaN,NaN
469,26829,6.2012885394219275,2.4902386510979078,2.4902386510979078,35.57483787282725,30.202578674410024
470,26886,54.25552417418057,7.365834927160707,7.1308521247361485,254.67329016914815,119.13126917929544
471,26944,19.75838091795358,4.445040035585009,4.445040035585009,88.90080071170019,61.544170519912164
472,27002,21.893579219132246,4.679057513979951,3.697479816971287,58.3812602679677,52.83551915746113
473,27059,33.82106316827349,5.81558794691246,3.6876606332539965,58.22622052506311,70.31505411821973
474,27116,3.91646488028375,1.97900603341267,1.97900603341267,16.491716945105583,17.97381204876978
475,27173,17.77550555565617,4.216100752550415,3.729730255402113,62.16217092336854,51.12695091677596
476,27230,33.6935926790401,5.8046182199211085,3.6703365590661954,57.95268251157151,70.19986605936568
477,27287,23.100804172452303,4.806329594654564,4.783156065845028,89.68417623459428,62.157497254093975
478,27344,NaN,NaN,NaN,NaN,NaN
479,27402,NaN,NaN,NaN,NaN,NaN
480,27459,45.053012298254146,6.7121540728930045,6.084228204647192,114.07927883713485,97.33642703276114
481,27516,74.99039998854104,8.659699763187003,8.659699763187003,865.9699763187003,162.47549097195125
482,27574,57.07021270427614,7.554482954132343,7.3129657775982615,313.4128190399255,131.33434341031798
483,27631,54.53076128801257,7.38449465352996,6.965274875062775,174.1318718765694,114.32721418323459
484,27688,82.24689366390473,9.069007314138892,9.013705878488866,901.3705878488865,166.70469511691476
485,27745,25.062079111658964,5.006204062127209,5.006204062127209,100.12408124254418,66.72179108588708
486,27802,NaN,NaN,NaN,NaN,NaN
487,27859,52.480093233643814,7.2443145454655555,6.943895254280818,231.46317514269393,115.57367851739042
488,27916,61.371799145979274,7.834015518620018,7.221318377573853,169.91337358997302,115.68362406787817
489,27973,14.610299158658302,3.8223421038230345,2.8138938465374945,38.81232891775854,38.86556144392476
490,28030,40.53204059509312,6.366477879887208,5.896873478316249,131.0416328514722,87.59998097787621
491,28087,0.759616612654069,0.8715598732468521,0.8715598732468521,8.715598732468521,9.112712458219564
492,28144,33.59078688705768,5.795755937499239,5.795755937499239,144.89389843748097,84.02230314535178
493,28201,27.05904209321615,5.201830648263758,4.624617615692781,61.66156820923708,64.17765336005483
494,28259,81.7783782753433,9.04313984605697,9.006204062127209,900.6204062127208,165.67488130218305
495,28316,59.218706000063406,7.695369126953132,7.695369126953132,384.7684563476566,131.59685758388582
496,28373,56.270137897316566,7.501342406350783,7.212907181051419,300.5377992104758,131.16959361164092
497,28430,57.07199474490348,7.554600899114623,7.26189415000818,302.5789229170075,131.35615559914356
498,28487,24.86609142471028,4.986591162779467,4.718705813061625,94.3741162612325,66.25084297068389
499,28544,18.31285490828087,4.279352159881314,3.693895254280818,59.1023240684931,50.34128723334798
500,28602,45.590030609304335,6.752038996429474,5.779492244938506,135.9880528220825,95.8698490587415
501,28659,55.660477152772614,7.460594959704797,7.138916621830927,211.5234554616571,110.00063584874509
502,28717,68.25057483502668,8.261390611454386,7.975623789712418,306.7547611427853,129.45324878034134
503,28774,31.944196930508323,5.651919756198625,5.651919756198625,141.29799390496564,82.80036591384714
504,28831,49.74208229868405,7.052806696534653,6.826972686448441,262.5758725557093,124.53717981273577
505,28888,23.296242418858498,4.82661811404823,4.267880133528843,79.03481728757117,61.24859952052224
506,28945,24.999999999999147,4.999999999999915,4.999999999999915,99.9999999999983,66.6666666666659
507,29002,41.686904280121624,6.456539652176049,6.278110087707804,174.39194688077237,97.90110496847065
508,29059,29.90834511899963,5.468852267066612,4.256458984998688,75.11398208821214,69.05012209688567
509,29117,59.49918078869157,7.713571208505925,7.347637609634778,293.9055043853911,133.33333333333294
510,29174,53.96000153790133,7.345747173562491,6.968882294073166,225.46383892589654,119.07549758991449
511,29231,50.49999999999906,7.106335201775882,5.499999999999915,122.22222222222032,105.26315789473641
512,29288,44.382254253803865,6.662000769573948,6.249999999999957,131.57894736842016,98.46706960351705
513,29346,76.42485700080479,8.742131147540901,8.742131147540901,874.21311475409,162.7634410243103
514,29402,60.33333333333203,7.767453465153945,7.666666666666582,328.5714285714249,127.56132756132708
515,29460,41.82022473158331,6.466855861358231,6.328852617402704,210.96175391342348,112.62448012882449
516,29518,44.382254253803865,6.662000769573948,6.249999999999957,131.57894736842016,98.46706960351705
517,29575,25.53730917151439,5.053445277383974,4.7158466249867645,94.3169324997353,66.00918143163413
518,29632,10.700200161579817,3.2711160422063625,3.2326769343038,49.73349129698154,40.05701065429431
519,29689,33.66666666666604,5.802298395176349,3.666666666666638,57.89473684210481,70.17543859649122
520,29746,71.98599408296967,8.4844560275229,8.252308485716659,304.0324178948243,125.88664852597124
521,29804,NaN,NaN,NaN,NaN,NaN
522,29861,7.321926154045954,2.7059057917906073,2.5797789609536874,36.85398515648125,31.682144581266176
523,29917,23.791874347815828,4.877691497810806,4.448805946297931,88.97611892595862,66.69004537198838
524,29975,57.79666807640941,7.6024119907046215,7.221475436233728,254.87560363177866,125.8192061240883
525,30032,NaN,NaN,NaN,NaN,NaN
526,30089,NaN,NaN,NaN,NaN,NaN
527,30146,8.945456508922035,2.990895603146662,2.948805946297931,45.36624532766048,37.21153287117774
528,30203,25.54064016129423,5.053774842758058,5.053774842758058,101.07549685516115,67.14295777034668
529,30260,71.38232191819927,8.44880594629793,8.44880594629793,844.8805946297931,161.71811381550998
530,30317,39.26648849860081,6.266297830346145,5.512521429281576,128.03275577686242,97.22371542708227
531,30375,5.973245987842998,2.4440225015009576,2.4440225015009576,48.88045003001915,39.28026490158094
532,30432,9.399381727528468,3.0658411125706544,2.3384299940791506,55.918978119284034,62.87460006518544
533,30489,11.750898225783308,3.427958317392921,3.0277084408137496,94.19537371420554,75.74807397786827
534,30546,29.68948624041169,5.448805946297931,5.448805946297931,136.22014865744828,81.03033039595356
535,30603,21.30712225146663,4.61596384858749,4.169768144116978,94.15605486715758,97.27657542722677
536,30660,21.999999999999204,4.6904157598233445,4.666666666666582,87.49999999999841,61.11111111111034
537,30717,NaN,NaN,NaN,NaN,NaN
538,30775,6.630743165176434,2.575022944592229,2.475598834348209,31.94321076578334,30.08358431380813
539,30832,19.12478413261879,4.373189240430694,4.063669202585423,96.24479690333897,96.22521165469915
540,30889,14.300084851874454,3.7815452994608507,3.489091214426589,93.93707115763893,91.66097160111356
541,30946,NaN,NaN,NaN,NaN,NaN
542,31003,47.264310928963916,6.874904430533119,5.328659648082981,202.12157285831998,108.29055966081098
543,31060,20.62762285825446,4.541764289156193,4.179390361936159,108.66414941034014,97.42738615405545
544,31117,18.607050810816276,4.313589086922429,3.161800081919872,105.39333606399575,79.16105827220261
545,31174,17.283338308757088,4.1573234549114755,3.95172167013043,187.18681595354667,117.35284132180385
546,31231,43.65271109854813,6.607019834883813,6.27403640315271,202.98353069023474,116.03547151819191
547,31288,5.238827060053417,2.2888484135157174,2.2888484135157174,32.69783447879596,28.10325635563702
548,31345,10.224116552715248,3.197517248227951,2.8833151100828527,78.63586663862327,73.57663575697495
549,31402,21.90342560056064,4.680109571426789,4.495210466156992,118.99086528062625,108.01173625415275
550,31459,0.8515521689625922,0.9227958435984593,0.9227958435984593,11.534948044980741,10.905950200274193
551,31516,17.58920292221632,4.193948369045132,3.3625030990748135,59.33828998367318,64.03321159787978
552,31573,15.045507116323071,3.8788538405465953,3.0306018780643607,97.4122032234973,72.4486055588335
553,31630,15.045507116323071,3.8788538405465953,3.0306018780643607,97.4122032234973,72.4486055588335
554,31687,NaN,NaN,NaN,NaN,NaN
555,31744,11.42688457785852,3.3803675211222997,3.146745902326754,93.2369156244964,81.04558866521708
556,31801,30.535410430864047,5.525885488395868,4.800718912002889,130.9286976000788,105.84578164450684
557,31858,22.421579856762847,4.735143066134628,4.338996048631649,123.97131567518996,108.91038686694368
558,31915,16.974620293245852,4.120026734530476,3.9979372335536567,186.57040423250396,117.08688471846787
559,31973,21.756013036955096,4.664334147223491,3.802504255523666,96.85624047088584,82.75877051369237
560,32030,16.63085761207009,4.0780948507937005,2.9438845846266983,44.15826876940048,43.066083457965505
561,32087,21.90342560056064,4.680109571426789,4.495210466156992,118.99086528062625,108.01173625415275
562,32144,8.71591015416094,2.9522720325472953,2.2633223993830454,52.230516908839505,58.17634782606053
563,32201,10.04929178510296,3.1700617951552554,2.5720853448019128,55.11611453146956,63.601751758145
564,32259,55.717234412907246,7.464397793051175,7.187662809159415,276.4485695830544,125.77308835887922
565,32316,50.05115349601223,7.0746839855934365,7.0746839855934365,353.7341992796718,127.76317581244896
566,32373,27.91804785830176,5.283753198087678,4.333676854688264,103.86196006172716,90.04700618535526
567,32430,16.83649956415828,4.103230381560153,3.8201168435459554,97.7239192535012,92.12837399609323
568,32487,30.067406310760457,5.4833754486411435,4.401582513656026,105.52862424044882,88.64239818974373
569,32544,14.692212115867394,3.8330421489813276,3.3510219810096378,100.53065943028913,90.12573933592782
570,32601,17.72046027973827,4.2095677069906206,3.932152881002005,91.28212045183226,90.37635566524477
571,32658,22.043996583208806,4.69510346885016,4.395743797628616,146.5247932542872,113.24996399785707
572,32715,3.999999999999609,1.9999999999999023,1.9999999999999023,16.666666666665854,18.18181818181721
573,32772,20.054491711434824,4.478224169404076,3.726807996518044,66.891425578529,73.56821944669761
574,32829,17.39397535654839,4.170608511542217,3.3471351278412618,77.84035181026191,71.42321135438547
575,32886,14.180608344629762,3.765714851741932,3.3436422749349775,89.7074756689872,87.98063903237725
576,32944,10.946276516417477,3.3085157573173922,3.1937573637686043,92.45087105645959,75.77167366479543
577,33001,5.5872529240024775,2.363737067442671,1.8172010588236236,40.382245751636084,42.36345934069134
578,33058,11.87017034007577,3.445311356042552,2.8693594074451036,56.261949165590266,60.2285704388964
579,33115,56.41342866168728,7.510887341831674,5.195829337477133,239.80750788356002,97.4945352375998
580,33172,13.633927234530846,3.6924148242756862,3.2839586377818097,90.30886253899976,91.9597098305583
581,33229,34.14985198751735,5.843787469400077,3.4747102212926406,54.86384559935749,67.75613755107783
582,33286,33.02573825379295,5.7468024373379105,5.7468024373379105,143.67006093344776,83.6092969770036
583,33343,40.04647375656465,6.328228326835612,6.279869777069409,392.4918610668381,140.41903772646467
584,33400,14.840539749042959,3.852342112149823,3.4190404817867424,87.15201228083853,90.64756088751021
585,33457,24.382080617661117,4.937821444489575,4.937821444489575,41.14851203741313,51.807524833641516
586,33514,7.807618155528731,2.79421154451998,2.4931084603937954,62.32771150984489,57.229096594237625
587,33572,14.367567351596643,3.7904574066458845,3.3788619579728834,81.74666027353751,82.27341128889371
588,33629,43.78344482282306,6.616905985641859,6.616905985641859,330.8452992820929,124.6484803499336
589,33687,14.973815783177603,3.869601501857472,3.4982223930503635,88.62163395727588,94.21582345497553
590,33744,22.885811822276253,4.78391176990925,4.203078865722211,66.36440314298228,87.82807146979722
591,33800,20.227579464653697,4.497508139476092,3.152895632498661,100.31940648859374,79.49498713733256
592,33858,35.31708835411833,5.942818216479311,5.886460879633166,588.6460879633166,153.0851913327419
593,33915,20.69949742671621,4.5496700349273915,4.3350208284437235,37.69583329081499,45.50971407499161
594,33972,8.413588065552183,2.9006185660221138,2.649007477393243,73.07606834188256,63.221377369552
595,34029,12.643536562552882,3.5557751001086784,3.0,60.0,64.33838803434733
596,34086,20.756150644817556,4.555891860527153,4.129729969460358,192.72073190815004,115.60507742968531
597,34143,15.082545370829287,3.8836252871291905,3.3385729262423194,105.42861872344167,94.582944178199
598,34200,16.028369766386437,4.003544650230148,3.4340220872970675,147.17237516987433,114.69760171960242
599,34258,8.594677854059332,2.9316681009383263,2.4168491461728694,52.256197755089076,59.80296369961483
600,34315,16.41963975875488,4.052115467105408,3.865107305645521,133.27956226363867,99.41354463920382
601,34372,22.79710354433847,4.774631246948655,3.8196009332090326,54.5657276172719,55.05780958600928
602,34430,8.497574051620067,2.915059871018101,2.5755624755377142,51.51124951075429,56.60398978179343
603,34487,20.19730510237044,4.494141197422533,3.6267623032521863,76.35289059478288,85.46952725524145
604,34544,3.558734650386338,1.8864608796331659,1.8864608796331659,37.72921759266332,31.7413382963388
605,34601,NaN,NaN,NaN,NaN,NaN
606,34658,13.237239712991068,3.6383017622224614,3.2404063604595477,71.28893993011005,78.77920787300131
607,34716,35.31708835411833,5.942818216479311,5.886460879633166,588.6460879633166,153.0851913327419
608,34773,23.13001742492638,4.809367674125818,4.580257157139872,65.43224510199818,61.4863168790976
609,34830,120.43297555884163,10.974195895774853,8.18641218347346,327.45648733893836,108.06975104193788
610,34886,6.989852874643586,2.643832989173784,2.3392363643855147,42.53157026155481,40.98761381559201
611,34943,13.045975197570714,3.6119212612639706,3.396812271286273,42.460153391078414,42.98039117156371
612,35001,NaN,NaN,NaN,NaN,NaN
613,35058,21.8587482860604,4.675334029356662,4.151619642762758,92.25821428361684,93.4802735917505
614,35115,6.783853544297047,2.604583180529477,2.4651859322030405,31.80885073810375,29.455032909893102
615,35172,76.08097201722131,8.722440714457239,8.722440714457239,872.2440714457239,162.69506070006304
616,35229,14.700735450271106,3.834153811504059,3.625628206906432,155.38406601027563,93.78173749804688
617,35288,6.532650122568064,2.555904951786757,2.1920993951618937,73.0699798387298,71.74828992161576
618,35346,8.508749104013987,2.9169760204729123,2.3766807366815175,56.83366979021021,65.17619218491217
619,35403,14.700735450271106,3.834153811504059,3.625628206906432,155.38406601027563,93.78173749804688
620,35461,15.342183000131014,3.916909878990199,3.572874023610899,112.82760074560734,102.35818578565292
621,35518,20.965975116413457,4.578861770834916,4.302759553166363,95.61687895925252,95.87539010171439
622,35575,12.777693424267351,3.5745899658936198,2.950410439860296,60.521239792006064,61.785512144228264
623,35632,0.16840095443659514,0.4103668534818512,0.4103668534818512,8.207337069637024,7.883811574701614
624,35689,19.214851273738894,4.383474794468299,4.08768588783856,118.67475158240978,101.20817516837867
625,35746,9.971739099748724,3.157806057969476,3.1179703494017907,47.9687746061814,38.91928367853282
626,35803,15.278139893818988,3.9087261216180123,3.144332598481584,134.75711136349645,99.08287362888176
627,35860,NaN,NaN,NaN,NaN,NaN
628,35917,14.323096594601271,3.78458671384357,3.211846413199671,73.87246750359243,77.42569953529342
629,35974,22.23381555895084,4.715274706626417,3.608201513623784,44.182059350495315,45.68726156411202
630,36031,12.401528198485805,3.5215803552504386,3.0759000568397274,82.02400151572607,82.43211341099564
631,36089,11.001626410474397,3.3168699718973604,2.608249448861188,86.94164829537293,78.0514991825843
632,36146,13.321003661773078,3.6497950164047674,2.1896007933215027,27.370009916518782,25.135269685537686
633,36203,0.22815638544869432,0.47765718402290813,0.4701222844939504,8.81479283426157,8.700888635463048
634,36260,7.257696943405385,2.6940113109275146,2.680439804328121,107.21759217312483,71.10976247903747
635,36317,33.70876130307805,5.805924672528748,4.366303518215494,77.37753070255306,76.04270326524826
636,36374,27.94694866264382,5.286487365221241,4.72492736474606,62.999031529947466,70.15509828432955
637,36431,14.439340084431212,3.799913168012029,3.2315909789480246,73.445249521546,67.26985310152759
638,36488,10.991277968281524,3.3153096338474217,2.8113620674655855,70.28405168663964,75.94052385803207
639,36545,5.033951234659372,2.24364686050621,1.4551834267409256,34.23961004096295,40.92593524660004
640,36602,22.83304972463061,4.778394052883312,4.481238093103266,89.62476186206531,96.64184182372793
641,36659,19.730944222831944,4.441952748829274,4.135385199793866,75.18882181443392,57.07008291613407
642,36716,8.92168531003574,2.9869190330565942,2.900050860421374,41.42929800601963,34.72707000995914
643,36773,18.648871986126515,4.3184339738065365,4.3184339738065365,215.92169869032682,103.82805194835032
